order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount,cost_price,profit,is_returned,order_month,order_year
O00844,2023-07-28,C0797,P1039,S034,In-Store,3,171.77,0.1,463.78,101.39,190.02600000000004,0,2023-07,2023
O00845,2023-12-13,C0618,P0466,S045,In-Store,2,135.41,0.05,257.28,99.14,68.91299999999998,0,2023-12,2023
O00846,2024-11-28,C0588,P0108,S028,In-Store,1,29.29,0.2,23.43,26.08,2.568000000000001,0,2024-11,2024
O00847,2024-06-06,C0066,P0350,Online,Online,2,169.74,0.2,271.58,102.85,107.02400000000003,0,2024-06,2024
O00848,2023-11-28,C0058,P0711,S045,In-Store,1,261.54,0.05,248.46,133.4,121.733,0,2023-11,2023
O00849,2023-07-11,C0362,P0133,S017,In-Store,1,50.24,0.1,45.22,28.1,19.926000000000002,0,2023-07,2023
O00850,2025-03-16,C0745,P0056,Online,In-Store,1,103.48,0.2,82.78,53.97,39.608000000000004,0,2025-03,2025
O00851,2025-01-09,C0136,P0811,Online,Online,1,13.23,0.2,10.58,7.09,4.912000000000001,0,2025-01,2025
O00852,2025-02-15,C0713,P0623,S036,In-Store,1,122.49,0.2,97.99,79.69,34.24,1,2025-02,2025
O00853,2024-07-16,C0552,P0199,S000,In-Store,2,115.92,0.0,231.84,58.8,114.24000000000001,0,2024-07,2024
O00854,2025-02-18,C0366,P1124,Online,Online,1,67.07,0.0,67.07,39.38,27.68999999999999,0,2025-02,2025
O00855,2025-02-16,C0542,P0847,S046,In-Store,1,292.23,0.05,277.62,174.31,112.02400000000002,0,2025-02,2025
O00856,2024-01-27,C0615,P0367,S001,In-Store,1,201.12,0.2,160.9,158.65,33.976,0,2024-01,2024
O00857,2024-05-11,C0339,P0182,Online,Online,2,60.65,0.2,97.04,47.71,20.703999999999997,0,2024-05,2024
O00858,2023-10-11,C0701,P0793,S024,In-Store,1,273.34,0.2,218.67,166.17,85.73599999999999,1,2023-10,2023
O00859,2023-09-13,C0351,P0374,Online,Online,2,190.53,0.1,342.95,98.1,166.37400000000002,0,2023-09,2023
O00860,2024-09-06,C0440,P0516,S011,In-Store,1,242.91,0.1,218.62,145.87,87.336,0,2024-09,2024
O00861,2024-07-12,C0232,P0719,S040,In-Store,1,330.88,0.0,330.88,196.36,134.51999999999998,0,2024-07,2024
O00862,2025-03-03,C0769,P0192,S001,In-Store,1,195.65,0.0,195.65,128.9,66.75,0,2025-03,2025
O00863,2025-01-19,C0060,P0764,Online,Online,1,241.25,0.0,241.25,143.88,97.37,0,2025-01,2025
O00864,2023-11-28,C0541,P0025,Online,Online,2,83.7,0.2,133.92,51.97,50.76800000000001,0,2023-11,2023
O00865,2024-05-29,C0581,P1153,S004,In-Store,2,152.8,0.05,290.32,103.2,94.24000000000001,0,2024-05,2024
O00866,2023-04-17,C0635,P1020,Online,Online,2,45.93,0.05,87.27,34.12,22.439000000000004,0,2023-04,2023
O00867,2025-02-18,C0099,P0316,S036,In-Store,2,150.05,0.05,285.1,95.84,102.99900000000001,0,2025-02,2025
O00868,2025-01-13,C0723,P0363,S052,In-Store,1,382.32,0.2,305.86,193.08,151.392,0,2025-01,2025
O00869,2025-01-27,C0039,P1100,S050,In-Store,1,74.54,0.0,74.54,42.65,31.890000000000008,0,2025-01,2025
O00870,2024-08-15,C0319,P0596,Online,Online,1,291.59,0.05,277.01,147.85,136.55299999999997,0,2024-08,2024
O00871,2024-10-23,C0171,P0204,S038,In-Store,3,200.67,0.05,571.91,110.34,257.44049999999993,0,2024-10,2024
O00872,2023-11-23,C0345,P0931,S035,In-Store,1,121.97,0.2,97.58,72.18,39.831999999999994,0,2023-11,2023
O00873,2023-05-26,C0119,P1135,Online,Online,2,65.37,0.05,124.2,47.87,33.250000000000014,0,2023-05,2023
O00874,2024-01-11,C0245,P1005,Online,Online,2,126.49,0.2,202.38,113.26,21.167999999999985,0,2024-01,2024
O00875,2023-08-17,C0060,P0983,S058,In-Store,3,149.62,0.0,448.86,91.17,175.35000000000002,0,2023-08,2023
O00876,2023-04-30,C0093,P0656,S036,In-Store,1,192.95,0.2,154.36,102.59,72.288,0,2023-04,2023
O00877,2024-06-05,C0658,P0411,Online,Online,2,232.21,0.05,441.2,192.61,75.23999999999998,0,2024-06,2024
O00878,2024-09-20,C0202,P0599,S027,In-Store,4,131.38,0.2,420.42,67.15,205.53599999999997,0,2024-09,2024
O00879,2024-04-14,C0084,P1004,Online,Online,1,232.49,0.0,232.49,157.88,74.61000000000001,0,2024-04,2024
O00880,2023-11-15,C0495,P0796,S050,In-Store,1,87.96,0.1,79.16,77.22,9.665999999999995,0,2023-11,2023
O00881,2025-03-31,C0715,P0112,S002,In-Store,1,314.05,0.05,298.35,170.67,136.211,0,2025-03,2025
O00882,2024-09-01,C0314,P1124,Online,In-Store,2,67.07,0.05,127.43,39.38,52.61099999999998,1,2024-09,2024
O00883,2024-09-10,C0756,P0098,S003,In-Store,1,120.73,0.1,108.66,70.55,45.162000000000006,0,2024-09,2024
O00884,2023-10-21,C0360,P1101,Online,Online,1,27.41,0.2,21.93,17.28,8.104,0,2023-10,2023
O00885,2023-10-03,C0536,P0365,S043,In-Store,2,251.05,0.0,502.1,130.95,240.20000000000005,0,2023-10,2023
O00886,2024-04-15,C0101,P0936,S057,In-Store,2,168.37,0.05,319.9,140.29,53.35200000000002,0,2024-04,2024
O00887,2024-08-30,C0074,P0416,S036,In-Store,2,166.68,0.0,333.36,149.54,34.28000000000003,0,2024-08,2024
O00888,2023-11-05,C0390,P0421,S007,In-Store,20,322.09,0.1,5797.6,189.31,2390.0399999999995,0,2023-11,2023
O00889,2024-11-01,C0246,P0677,S024,In-Store,3,244.62,0.05,697.17,158.03,246.78149999999997,0,2024-11,2024
O00890,2024-04-12,C0411,P0091,Online,Online,1,27.29,0.05,25.93,20.11,6.821,0,2024-04,2024
O00891,2023-12-10,C0264,P0865,S045,In-Store,1,142.08,0.1,127.87,111.9,27.162000000000006,0,2023-12,2023
O00892,2024-01-30,C0669,P0558,S000,In-Store,1,178.04,0.2,142.43,95.35,66.152,1,2024-01,2024
O00893,2025-02-09,C0386,P0569,S012,In-Store,2,18.44,0.2,29.5,10.75,12.304000000000002,0,2025-02,2025
O00894,2024-01-01,C0010,P0809,Online,Online,2,127.42,0.2,203.87,77.31,80.176,1,2024-01,2024
O00895,2024-09-12,C0706,P0456,Online,Online,2,238.72,0.0,477.44,164.22,149.0,0,2024-09,2024
O00896,2023-09-10,C0698,P1000,Online,Online,3,144.44,0.1,389.99,103.8,109.72800000000001,0,2023-09,2023
O00897,2024-09-01,C0757,P0525,S045,In-Store,1,9.95,0.2,7.96,7.69,1.8079999999999992,0,2024-09,2024
O00898,2023-11-23,C0293,P0583,S016,In-Store,3,13.6,0.0,40.8,8.89,14.129999999999997,0,2023-11,2023
O00899,2025-02-08,C0404,P0413,S035,In-Store,3,161.51,0.2,387.62,95.92,157.416,0,2025-02,2025
O00900,2024-09-27,C0530,P0073,S006,In-Store,2,10.3,0.0,20.6,5.33,9.940000000000001,0,2024-09,2024
O00901,2024-10-07,C0397,P0377,Online,Online,3,119.09,0.0,357.27,95.75,70.02000000000001,0,2024-10,2024
O00902,2023-05-18,C0630,P0759,S009,In-Store,1,71.59,0.2,57.27,61.68,7.9280000000000035,0,2023-05,2023
O00903,2024-11-29,C0042,P1031,S012,In-Store,1,119.03,0.05,113.08,94.94,22.8855,1,2024-11,2024
O00904,2024-10-04,C0044,P1164,Online,Online,1,70.62,0.05,67.09,49.22,20.330000000000005,0,2024-10,2024
O00905,2024-03-02,C0256,P0359,S012,In-Store,2,86.22,0.0,172.44,46.73,78.98,0,2024-03,2024
O00906,2023-05-31,C0156,P0597,S014,In-Store,1,105.66,0.05,100.38,73.49,30.5615,0,2023-05,2023
O00907,2024-11-27,C0343,P0898,Online,Online,2,204.25,0.2,326.8,167.86,58.22399999999998,0,2024-11,2024
O00908,2024-01-27,C0251,P1082,Online,Online,3,35.93,0.05,102.4,21.85,40.12799999999999,0,2024-01,2024
O00909,2023-05-03,C0325,P0116,Online,Online,2,196.71,0.0,393.42,166.99,59.44,0,2023-05,2023
O00910,2025-01-05,C0547,P0035,S010,In-Store,2,270.68,0.1,487.22,136.31,241.866,0,2025-01,2025
O00911,2025-02-09,C0146,P0212,S000,In-Store,10,313.84,0.2,2510.7,198.95,919.1199999999999,0,2025-02,2025
O00912,2024-07-31,C0059,P0793,S007,In-Store,1,273.34,0.05,259.67,166.17,101.81149999999998,0,2024-07,2024
O00913,2023-12-03,C0036,P1154,S001,In-Store,3,111.2,0.2,266.88,72.32,93.31200000000003,0,2023-12,2023
O00914,2025-01-09,C0660,P0790,Online,Online,2,70.22,0.2,112.35,47.78,35.903999999999996,0,2025-01,2025
O00915,2025-03-06,C0766,P0486,S039,In-Store,1,92.81,0.1,83.53,58.6,30.789,0,2025-03,2025
O00916,2024-10-23,C0651,P0931,S057,In-Store,1,121.97,0.05,115.87,72.18,47.30049999999999,0,2024-10,2024
O00917,2025-02-22,C0368,P0458,Online,Online,1,296.72,0.05,281.88,160.55,129.3615,0,2025-02,2025
O00918,2023-09-29,C0397,P0526,S023,In-Store,1,197.85,0.0,197.85,127.57,70.28,0,2023-09,2023
O00919,2024-03-09,C0307,P0294,Online,Online,3,139.28,0.2,334.27,76.63,150.36,0,2024-03,2024
O00920,2024-10-04,C0554,P0464,S008,In-Store,1,30.5,0.1,27.45,25.66,4.356,0,2024-10,2024
O00921,2023-04-30,C0415,P0862,S029,In-Store,2,105.88,0.2,169.41,85.38,32.800000000000004,0,2023-04,2023
O00922,2025-01-04,C0397,P0949,S020,In-Store,3,65.96,0.2,158.3,34.58,75.312,0,2025-01,2025
O00923,2025-02-20,C0542,P0421,Online,Online,1,322.09,0.05,305.99,189.31,126.14099999999996,0,2025-02,2025
O00924,2023-05-21,C0746,P0744,S035,In-Store,2,190.33,0.2,304.53,109.86,128.75200000000004,0,2023-05,2023
O00925,2024-07-05,C0314,P0437,S030,In-Store,2,31.48,0.0,62.96,24.05,14.86,0,2024-07,2024
O00926,2025-01-31,C0463,P0615,S049,In-Store,2,92.09,0.2,147.34,63.28,46.096000000000004,0,2025-01,2025
O00927,2024-10-16,C0222,P0691,S010,In-Store,4,258.99,0.2,828.77,156.94,326.56000000000006,1,2024-10,2024
O00928,2024-10-19,C0442,P0369,S001,In-Store,1,314.41,0.05,298.69,197.87,110.71300000000001,0,2024-10,2024
O00929,2024-10-04,C0683,P0352,Online,Online,3,289.95,0.05,826.36,191.55,280.43999999999994,0,2024-10,2024
O00930,2024-07-09,C0588,P0405,Online,Online,1,226.02,0.1,203.42,114.67,100.215,0,2024-07,2024
O00931,2024-04-19,C0756,P0267,S031,In-Store,2,349.07,0.1,628.33,193.29,280.404,0,2024-04,2024
O00932,2023-08-30,C0781,P1086,S056,In-Store,2,80.63,0.0,161.26,69.87,21.519999999999982,0,2023-08,2023
O00933,2023-07-06,C0636,P0133,Online,Online,1,50.24,0.0,50.24,28.1,22.14,0,2023-07,2023
O00934,2023-07-06,C0054,P0678,S020,In-Store,2,109.85,0.1,197.73,74.79,63.10799999999998,1,2023-07,2023
O00935,2024-06-28,C0154,P0436,S004,In-Store,1,141.0,0.1,126.9,79.85,55.035000000000004,0,2024-06,2024
O00936,2025-04-01,C0323,P1194,S028,In-Store,2,50.75,0.2,81.2,33.5,27.6,0,2025-04,2025
O00937,2024-11-16,C0179,P0593,S051,In-Store,2,71.58,0.05,136.0,37.74,64.29599999999999,0,2024-11,2024
O00938,2024-03-15,C0155,P0334,S034,In-Store,2,135.83,0.2,217.33,118.75,27.32800000000002,0,2024-03,2024
O00939,2024-03-17,C0565,P0961,S017,In-Store,3,123.39,0.05,351.66,100.83,64.296,0,2024-03,2024
O00940,2023-07-04,C0679,P0300,S006,In-Store,2,138.12,0.0,276.24,75.85,124.54000000000002,0,2023-07,2023
O00941,2023-09-13,C0390,P0968,S010,In-Store,2,177.96,0.0,355.92,113.75,128.42000000000002,0,2023-09,2023
O00942,2024-01-05,C0371,P0903,S011,In-Store,1,221.79,0.2,177.43,165.61,44.94399999999999,0,2024-01,2024
O00943,2023-09-14,C0503,P1160,S021,In-Store,1,153.34,0.0,153.34,86.93,66.41,0,2023-09,2023
O00944,2025-01-03,C0070,P0362,Online,Online,3,149.41,0.1,403.41,85.59,172.314,0,2025-01,2025
O00945,2024-08-10,C0153,P0227,S050,In-Store,3,252.06,0.05,718.37,156.48,272.403,0,2024-08,2024
O00946,2024-04-03,C0328,P0598,S017,In-Store,1,169.19,0.0,169.19,93.0,76.19,0,2024-04,2024
O00947,2023-10-10,C0506,P0032,S037,In-Store,2,175.11,0.2,280.18,135.45,63.456000000000046,0,2023-10,2023
O00948,2024-06-23,C0373,P0517,Online,Online,1,203.43,0.1,183.09,172.69,27.666000000000007,0,2024-06,2024
O00949,2023-12-12,C0024,P1002,S010,In-Store,3,97.52,0.0,292.56,69.45,84.20999999999998,0,2023-12,2023
O00950,2023-07-02,C0717,P0627,Online,Online,2,122.0,0.2,195.2,65.64,90.176,0,2023-07,2023
O00951,2023-05-29,C0279,P0938,S021,In-Store,3,186.04,0.0,558.12,112.02,222.06,0,2023-05,2023
O00952,2023-04-16,C0639,P0021,S001,In-Store,1,77.31,0.1,69.58,62.23,13.572000000000005,0,2023-04,2023
O00953,2024-12-21,C0481,P0778,Online,In-Store,1,49.55,0.1,44.59,25.13,21.977999999999998,0,2024-12,2024
O00954,2024-12-09,C0343,P0751,S054,In-Store,2,186.43,0.2,298.29,165.31,33.79200000000001,0,2024-12,2024
O00955,2023-06-16,C0350,P0271,S046,In-Store,2,26.58,0.1,47.84,21.36,9.395999999999999,0,2023-06,2023
O00956,2025-04-09,C0500,P0576,Online,Online,1,323.53,0.2,258.82,179.67,115.088,0,2025-04,2025
O00957,2025-01-21,C0086,P0652,S057,In-Store,1,171.03,0.0,171.03,96.8,74.23,0,2025-01,2025
O00958,2024-03-27,C0131,P0219,Online,Online,2,125.63,0.05,238.7,73.95,98.19199999999998,0,2024-03,2024
O00959,2024-08-23,C0157,P1171,S049,In-Store,2,230.62,0.0,461.24,185.92,89.40000000000003,0,2024-08,2024
O00960,2023-04-25,C0009,P0027,S021,In-Store,1,236.79,0.0,236.79,189.64,47.150000000000006,0,2023-04,2023
O00961,2024-05-10,C0641,P0943,S021,In-Store,3,181.12,0.0,543.36,104.17,230.85000000000002,0,2024-05,2024
O00962,2024-05-20,C0057,P0284,Online,Online,3,19.54,0.0,58.62,13.49,18.15,0,2024-05,2024
O00963,2023-05-03,C0735,P0187,Online,Online,2,246.22,0.05,467.82,161.83,160.34099999999998,0,2023-05,2023
O00964,2023-06-30,C0734,P0162,S040,In-Store,2,252.67,0.05,480.07,171.92,153.42499999999998,0,2023-06,2023
O00965,2025-02-26,C0202,P1014,S011,In-Store,2,184.27,0.2,294.83,155.05,46.752,0,2025-02,2025
O00966,2024-07-19,C0692,P0528,S003,In-Store,1,102.08,0.2,81.66,65.43,29.319999999999993,0,2024-07,2024
O00967,2023-07-05,C0006,P0162,Online,Online,2,252.67,0.05,480.07,171.92,153.42499999999998,0,2023-07,2023
O00968,2024-11-08,C0555,P1178,S044,In-Store,1,63.25,0.0,63.25,33.85,29.4,0,2024-11,2024
O00969,2025-01-28,C0077,P0385,Online,Online,2,158.79,0.1,285.82,105.08,96.678,0,2025-01,2025
O00970,2024-01-28,C0233,P0332,S053,In-Store,1,159.7,0.1,143.73,102.16,51.785999999999994,0,2024-01,2024
O00971,2023-06-26,C0518,P0584,Online,Online,3,90.01,0.1,243.03,71.45,50.11200000000001,0,2023-06,2023
O00972,2025-04-05,C0753,P0493,S041,In-Store,1,178.11,0.1,160.3,108.79,62.388000000000005,0,2025-04,2025
O00973,2024-05-05,C0165,P0132,Online,Online,1,63.3,0.2,50.64,34.59,22.967999999999996,0,2024-05,2024
O00974,2024-04-09,C0750,P0123,S052,In-Store,1,159.16,0.2,127.33,112.93,36.983999999999995,0,2024-04,2024
O00975,2024-02-02,C0782,P0913,Online,Online,1,211.23,0.0,211.23,105.93,105.29999999999998,0,2024-02,2024
O00976,2023-05-30,C0789,P0740,S038,In-Store,3,149.47,0.0,448.41,110.35,117.36000000000001,0,2023-05,2023
O00977,2024-02-07,C0744,P0653,S047,In-Store,1,62.89,0.2,50.31,48.34,11.639999999999999,0,2024-02,2024
O00978,2023-05-25,C0307,P1001,S047,In-Store,3,125.39,0.05,357.36,71.57,153.38700000000003,1,2023-05,2023
O00979,2025-02-03,C0174,P0087,S026,In-Store,2,222.39,0.2,355.82,183.91,61.567999999999984,0,2025-02,2025
O00980,2023-07-12,C0332,P0825,S057,In-Store,1,138.88,0.2,111.1,97.93,32.75999999999999,0,2023-07,2023
O00981,2024-09-29,C0145,P0789,S001,In-Store,1,77.75,0.05,73.86,47.24,28.984499999999997,0,2024-09,2024
O00982,2024-05-04,C0390,P0305,S000,In-Store,3,89.57,0.2,214.97,66.31,55.823999999999984,0,2024-05,2024
O00983,2023-11-22,C0677,P0353,Online,Online,1,157.81,0.05,149.92,123.96,32.157500000000006,0,2023-11,2023
O00984,2023-06-25,C0016,P0801,S017,In-Store,1,38.24,0.1,34.42,25.78,11.214,0,2023-06,2023
O00985,2024-12-25,C0509,P0803,Online,Online,3,180.46,0.1,487.24,112.66,183.06000000000003,0,2024-12,2024
O00986,2025-04-10,C0498,P1022,S017,In-Store,2,146.67,0.05,278.67,116.95,56.46799999999997,0,2025-04,2025
O00987,2024-06-11,C0681,P0122,S006,In-Store,1,83.05,0.0,83.05,48.21,34.839999999999996,0,2024-06,2024
O00988,2023-07-27,C0722,P0976,S009,In-Store,2,290.2,0.05,551.38,146.74,272.57399999999996,0,2023-07,2023
O00989,2023-11-08,C0506,P0443,S000,In-Store,1,283.37,0.1,255.03,188.88,85.04100000000001,0,2023-11,2023
O00990,2024-04-12,C0346,P0636,S027,In-Store,3,168.98,0.0,506.94,119.44,148.61999999999998,0,2024-04,2024
O00991,2025-02-09,C0542,P0577,S023,In-Store,3,309.01,0.05,880.68,154.53,440.2679999999999,0,2025-02,2025
O00992,2024-07-01,C0484,P0129,Online,Online,2,27.78,0.1,50.0,25.0,5.004000000000002,0,2024-07,2024
O00993,2025-03-08,C0214,P0668,S058,In-Store,2,153.87,0.1,276.97,89.56,115.75800000000001,0,2025-03,2025
O00994,2025-01-31,C0487,P0574,S036,In-Store,3,224.11,0.1,605.1,157.47,179.92800000000005,0,2025-01,2025
O00995,2024-06-26,C0130,P0659,S036,In-Store,1,218.6,0.05,207.67,173.17,43.158500000000004,0,2024-06,2024
O00996,2025-02-02,C0624,P0485,S015,In-Store,1,23.82,0.2,19.06,21.12,2.1599999999999997,0,2025-02,2025
O00997,2023-05-02,C0019,P0641,S006,In-Store,2,240.92,0.2,385.47,123.63,187.664,0,2023-05,2023
O00998,2025-02-15,C0638,P0658,Online,Online,4,136.72,0.2,437.5,84.79,166.176,0,2025-02,2025
O00999,2023-06-18,C0745,P0544,Online,Online,1,312.32,0.2,249.86,173.88,110.75200000000001,0,2023-06,2023
O01000,2023-07-16,C0698,P0565,S023,In-Store,1,129.36,0.0,129.36,77.59,51.77000000000001,0,2023-07,2023
O01001,2024-01-18,C0228,P0006,S052,In-Store,2,233.12,0.2,372.99,147.3,137.31199999999998,0,2024-01,2024
O01002,2023-12-31,C0396,P0558,S031,In-Store,1,178.04,0.1,160.24,95.35,74.421,1,2023-12,2023
O01003,2023-12-28,C0549,P0409,S041,In-Store,1,263.72,0.05,250.53,161.91,96.71950000000002,0,2023-12,2023
O01004,2023-04-12,C0611,P0246,Online,Online,3,40.0,0.0,120.0,34.44,16.680000000000007,0,2023-04,2023
O01005,2023-05-18,C0199,P1072,S018,In-Store,4,200.65,0.05,762.47,138.28,237.006,0,2023-05,2023
O01006,2023-04-28,C0433,P0022,Online,Online,2,124.36,0.05,236.28,104.0,38.684,0,2023-04,2023
O01007,2024-02-17,C0025,P0059,S048,In-Store,1,37.27,0.2,29.82,19.67,14.080000000000002,0,2024-02,2024
O01008,2023-10-29,C0476,P0302,S024,In-Store,1,32.61,0.05,30.98,18.11,13.774999999999999,1,2023-10,2023
O01009,2024-06-17,C0776,P0643,Online,Online,2,252.43,0.1,454.37,137.05,207.684,1,2024-06,2024
O01010,2024-11-10,C0202,P0928,Online,Online,3,175.55,0.05,500.32,114.06,175.24650000000003,0,2024-11,2024
O01011,2025-01-20,C0017,P0253,Online,Online,2,284.82,0.1,512.68,142.99,255.29399999999998,0,2025-01,2025
O01012,2023-11-14,C0377,P0290,S046,In-Store,1,209.97,0.2,167.98,105.5,83.57600000000001,0,2023-11,2023
O01013,2024-04-25,C0643,P0889,S025,In-Store,1,13.19,0.05,12.53,9.16,3.828499999999999,0,2024-04,2024
O01014,2025-01-23,C0778,P0070,S020,In-Store,1,235.0,0.0,235.0,176.02,58.97999999999999,0,2025-01,2025
O01015,2023-11-11,C0057,P0270,Online,In-Store,2,245.33,0.0,490.66,130.03,230.60000000000002,0,2023-11,2023
O01016,2023-05-02,C0104,P1070,Online,Online,2,20.86,0.05,39.63,15.59,10.012999999999998,0,2023-05,2023
O01017,2024-08-24,C0368,P0731,S026,In-Store,1,138.18,0.1,124.36,113.54,22.176000000000002,0,2024-08,2024
O01018,2023-09-16,C0504,P0820,S033,In-Store,3,310.73,0.2,745.75,193.38,281.64000000000004,0,2023-09,2023
O01019,2024-07-26,C0405,P0317,S005,In-Store,2,171.54,0.05,325.93,89.36,156.14199999999997,0,2024-07,2024
O01020,2025-01-04,C0118,P0534,Online,Online,3,53.64,0.0,160.92,29.75,71.67,0,2025-01,2025
O01021,2025-01-07,C0571,P0049,Online,Online,1,186.29,0.05,176.98,135.98,47.7945,0,2025-01,2025
O01022,2023-09-14,C0043,P0448,S017,In-Store,1,117.04,0.05,111.19,101.16,15.08600000000001,0,2023-09,2023
O01023,2023-05-14,C0140,P1025,S024,In-Store,1,121.03,0.2,96.82,65.93,44.08,0,2023-05,2023
O01024,2023-06-17,C0783,P0593,S042,In-Store,2,71.58,0.2,114.53,37.74,54.144,0,2023-06,2023
O01025,2025-04-01,C0041,P0409,S013,In-Store,3,263.72,0.05,751.6,161.91,290.15850000000006,0,2025-04,2025
O01026,2024-04-23,C0007,P0715,S037,In-Store,2,377.17,0.1,678.91,196.0,326.10600000000005,0,2024-04,2024
O01027,2024-07-30,C0168,P0813,Online,Online,1,126.97,0.0,126.97,75.15,51.81999999999999,0,2024-07,2024
O01028,2025-02-06,C0762,P0576,Online,Online,1,323.53,0.1,291.18,179.67,129.474,1,2025-02,2025
O01029,2024-05-27,C0163,P0412,S016,In-Store,3,108.31,0.1,292.44,82.34,70.119,0,2024-05,2024
O01030,2024-06-05,C0266,P0804,Online,Online,1,74.98,0.1,67.48,54.49,18.441000000000003,0,2024-06,2024
O01031,2023-08-22,C0456,P1048,S013,In-Store,3,60.3,0.05,171.85,41.7,53.009999999999984,0,2023-08,2023
O01032,2023-11-29,C0396,P0218,S055,In-Store,1,184.74,0.05,175.5,113.49,67.68750000000001,0,2023-11,2023
O01033,2023-06-05,C0583,P0611,S043,In-Store,3,121.34,0.05,345.82,90.75,87.1815,0,2023-06,2023
O01034,2024-06-14,C0310,P0739,S041,In-Store,2,144.18,0.05,273.94,79.37,123.139,0,2024-06,2024
O01035,2025-04-07,C0258,P0444,S019,In-Store,1,32.76,0.0,32.76,22.02,10.739999999999998,0,2025-04,2025
O01036,2023-05-26,C0185,P0683,Online,Online,1,27.06,0.2,21.65,14.77,9.832,0,2023-05,2023
O01037,2023-11-06,C0468,P0800,S010,In-Store,1,100.39,0.2,80.31,78.13,17.808000000000003,0,2023-11,2023
O01038,2023-10-11,C0611,P0584,S042,In-Store,2,90.01,0.05,171.02,71.45,35.264,0,2023-10,2023
O01039,2023-11-11,C0109,P0000,S039,In-Store,2,64.65,0.0,129.3,52.75,23.80000000000001,0,2023-11,2023
O01040,2024-12-22,C0280,P0000,S024,In-Store,1,64.65,0.05,61.42,52.75,11.305000000000005,0,2024-12,2024
O01041,2023-10-10,C0376,P0440,S027,In-Store,1,233.08,0.1,209.77,137.54,85.98600000000002,0,2023-10,2023
O01042,2023-08-16,C0427,P0045,Online,Online,2,198.66,0.0,397.32,171.01,55.30000000000001,0,2023-08,2023
O01043,2023-08-08,C0309,P0290,Online,Online,1,209.97,0.05,199.47,105.5,99.2465,0,2023-08,2023
O01044,2023-09-11,C0651,P0062,S059,In-Store,2,234.63,0.2,375.41,138.0,154.608,0,2023-09,2023
O01045,2024-02-05,C0115,P0176,S029,In-Store,1,273.81,0.1,246.43,180.29,84.168,0,2024-02,2024
O01046,2024-09-11,C0719,P1153,S046,In-Store,1,152.8,0.05,145.16,103.2,47.120000000000005,0,2024-09,2024
O01047,2024-09-19,C0407,P0772,Online,Online,1,121.36,0.2,97.09,102.72,14.912,0,2024-09,2024
O01048,2023-09-01,C0476,P0844,Online,Online,1,106.04,0.0,106.04,72.11,33.93000000000001,0,2023-09,2023
O01049,2023-06-09,C0045,P0129,S056,In-Store,1,27.78,0.1,25.0,25.0,2.502000000000001,0,2023-06,2023
O01050,2025-02-22,C0736,P0981,Online,Online,1,11.42,0.1,10.28,7.38,3.636,0,2025-02,2025
O01051,2023-12-15,C0278,P0385,Online,Online,3,158.79,0.2,381.1,105.08,128.904,0,2023-12,2023
O01052,2024-02-10,C0665,P0090,S053,In-Store,1,242.17,0.2,193.74,154.33,70.27199999999998,0,2024-02,2024
O01053,2024-09-27,C0719,P1000,S045,In-Store,2,144.44,0.0,288.88,103.8,81.28,0,2024-09,2024
O01054,2025-03-05,C0090,P0752,S030,In-Store,2,273.69,0.05,520.01,150.62,233.83299999999997,0,2025-03,2025
O01055,2023-09-26,C0380,P1128,S020,In-Store,2,153.7,0.1,276.66,86.72,120.56399999999998,0,2023-09,2023
O01056,2024-09-24,C0594,P0822,S022,In-Store,1,79.83,0.1,71.85,55.27,22.103999999999996,0,2024-09,2024
O01057,2023-10-16,C0688,P1012,S026,In-Store,1,188.59,0.1,169.73,103.67,76.428,0,2023-10,2023
O01058,2023-11-23,C0088,P0518,S021,In-Store,3,173.43,0.1,468.26,119.97,144.342,0,2023-11,2023
O01059,2025-01-11,C0461,P1104,S010,In-Store,3,354.64,0.0,1063.92,188.32,498.96,0,2025-01,2025
O01060,2023-12-14,C0640,P0297,S034,In-Store,1,181.74,0.05,172.65,122.51,56.2685,0,2023-12,2023
O01061,2023-12-03,C0587,P0285,S050,In-Store,1,86.63,0.05,82.3,74.63,11.399999999999999,0,2023-12,2023
O01062,2024-07-11,C0405,P0167,S056,In-Store,1,122.4,0.0,122.4,71.02,51.38000000000001,0,2024-07,2024
O01063,2023-10-08,C0557,P0085,S036,In-Store,1,88.88,0.0,88.88,52.58,36.3,0,2023-10,2023
